Time,sys_ect\CCP:1,sys_iat\CCP:1,sys_bst_t\CCP:1,Current_gear_shift_position_(Current_gear),sys_pps_pct\CCP:1,fmsp_af_sp\CCP:1,Vehicle_Speed,knck_ron_fac\CCP:1,sys_map\CCP:1,afm_stk_flw_pct\CCP:1,sys_eng_spd\CCP:1,tq_clch_torq\CCP:1,hw_bat_vlt\CCP:1,afm_stk_flw\CCP:1,tq_imep_ref\CCP:1,sys_tps_pct\CCP:1,sys_fc_avg_rate\CCP:1,sys_bst_p\CCP:1,sys_trip_fc\CCP:1,Predicted_sum,,,
868000,82.9296875,22.0546875,25.03125,1,4.413639103,14.59960938,14.53251689,1,41.07186092,29.68782992,1762.248874,15.40596847,13.95127745,0.144373438,380.9527027,8.256709468,0.67796312,91.1044482,361520.395,301894.53,203904.88,223892.9686,
869000,83.02745126,22.0546875,25.08457569,1,0.984905838,14.59960938,15.434418,1,31.13227494,21.194542,1289.075688,2.708142202,14.0219637,0.103361917,258.4449541,4.635676113,0.340399226,89.76906537,362032.674,302320.47,204269.17,224273.1553,
870000,83.09464878,22.0546875,25.125,2,2.866896908,14.59960938,15.20485343,1,33.87586421,24.59273887,1318.502212,8.944690265,14.03864336,0.120133662,304.2665929,5.74802635,0.439980296,89.0751521,362412.8607,302689.66,204626.03,224692.8946,
871000,83.15393519,22.0546875,25.11371528,2,1.750493933,14.59960938,15.24652778,1,32.69896557,23.12735098,1310.934028,6.310763889,14.02161097,0.112856547,283.708912,5.191746465,0.369303386,88.78540943,362832.6,303053.97,204984.47,225027.7021,
872000,83.22815265,22.0546875,25.1015625,2,0.840394687,14.59960938,15.02876106,1,30.42861587,20.80423811,1243.363938,2.003318584,14.02578384,0.101624885,253.6886062,4.555221153,0.304920838,88.60170077,363167.4075,303410.8,205338.31,225337.9358,
873000,83.21321023,22.0546875,25.14971591,2,0.776755593,14.59960938,14.5984375,1,29.4984375,20.06247781,1193.559091,0.502840909,14.02102717,0.098018022,245.2073864,4.362709739,0.308549361,88.3631392,363477.6412,303769.25,205643.86,225711.8039,
874000,83.22766869,22.0546875,25.1298396,2,3.654169404,14.59960938,14.30385785,1,35.26552129,25.83375104,1267.310841,11.27654867,14.04006067,0.126184784,320.0707965,5.904827287,0.460522677,88.1851839,363851.5093,304123.1,205909.66,226154.5565,
875000,83.25198864,22.0546875,25.10049716,2,1.885819869,14.59960938,14.49090909,1,34.61509233,24.71812855,1271.417045,7.336931818,14.03430842,0.12073503,305.9795455,5.429992676,0.390784801,88.32173295,364294.2619,304428.66,206164.16,226503.2114,
876000,83.27769886,22.0546875,25.09090909,2,0,14.59960938,14.13465909,1,31.44673295,21.66515004,1116.347727,-5.807386364,14.00286311,0.105813044,266.1431818,4.294821999,0.306534091,88.30735085,364642.9168,304694.47,206430.3,226792.2208,
877000,83.29464286,22.0546875,25.15213449,2,0,14.59960938,11.23863002,1,31.33959961,21.17331369,915.6941964,-8.775669643,13.98933629,0.103409631,259.9983259,3.467423575,0.260559082,88.22820173,364931.9262,304948.97,206691.62,227048.4892,
878000,83.26852876,22.0546875,25.15244746,1,0,14.59960938,6.482646571,1,37.57238662,25.79032425,679.534292,-0.454646018,13.96260111,0.126033817,320.090708,3.458370783,0.253707481,88.13595824,365188.1946,305215.1,206947.75,227304.9651,
879000,83.23965372,22.0546875,25.13745777,1,0,14.59960938,4.470579955,1,40.87179758,27.94761314,624.2736486,4.615990991,13.93720527,0.136541693,348.2077703,3.208442207,0.245803421,88.10441301,365444.6705,305476.44,207199.11,227549.6399,
880000,83.19807799,22.0546875,25.17422566,0,0,14.59960938,1.636269358,1,42.26448424,28.97225439,594.3318584,5.735066372,13.89939678,0.141558352,361.6443584,3.178176205,0.239862763,88.09129563,365689.3453,305732.56,207440.55,227784.6248,
881000,83.13643466,22.0546875,25.18941761,0,0,14.59960938,0,1,42.64172585,29.32739258,577.4,5.990340909,13.8658647,0.14328641,365.6460227,3.134515936,0.238290128,88.06363636,365924.3302,305983.9,207671.77,228028.9686,
882000,83.10268863,22.0546875,25.18665541,0,0,14.59960938,0,1,43.17993384,29.75051467,595.8074324,5.717342342,13.92507742,0.145281543,371.7545045,3.23252635,0.255525057,88.04986627,366168.674,306225.34,207895.67,228285.5114,
883000,83.02643694,22.0546875,25.22488839,0,0,14.59960938,0,1,41.94785854,28.82962908,620.4263393,4.409598214,13.94910976,0.140808105,360.3197545,3.281865801,0.252232143,88.07205636,366425.2168,306456.56,208114.73,228537.3784,
884000,82.96219308,22.0546875,25.24714007,0,0,14.59960938,0,1,42.2457101,29.11605835,617.2756696,5.056361607,13.94021171,0.142212731,364.108817,3.344072614,0.249407087,88.05901228,366677.0838,306680.47,208330.72,228791.5439,
885000,82.84938063,22.0546875,25.25232264,0,0,14.59960938,0,1,42.07164977,28.96156655,625.615991,4.663288288,13.94266435,0.141440452,362.4115991,3.346981014,0.258322776,88.06718046,366931.2493,306899.53,208544.8,229050.7676,
886000,82.77448382,22.0546875,25.25878906,0,0,14.59960938,0,1,41.9609375,28.87104579,626.0345982,4.9296875,13.95325579,0.141002655,360.8850446,3.337941851,0.2560512,88.07617188,367190.473,307115.5,208757.72,229301.3296,
887000,82.67920354,22.0546875,25.24066648,0,0,14.59960938,0,1,42.03546737,28.90895067,626.9402655,5.142699115,13.95324599,0.141195652,361.403208,3.356582507,0.249455545,88.06695935,367441.035,307329.56,208969.92,229554.7262,
888000,82.63066925,22.0546875,25.27965985,0,0,14.59960938,0,1,42.26510647,29.12586854,628.0951327,5.283738938,13.95001383,0.142252154,364.2179204,3.398469908,0.259290307,88.07885094,367694.4316,307542.47,209181.69,229822.3654,
889000,82.54828266,22.0546875,25.28181306,0,0,14.59960938,0,1,42.11187359,29.0180928,631.9121622,5.029842342,13.95048564,0.14173408,363.018018,3.394516954,0.260962134,88.07766751,367962.0708,307754.7,209393.17,230078.2191,
890000,82.45022124,22.0546875,25.29970962,0,0,14.59960938,0,1,42.22466123,29.10447922,627.5630531,5.559181416,13.95703557,0.142168163,364.2560841,3.392150339,0.252653139,88.07511753,368217.9245,307966.47,209604.47,230335.0415,
891000,82.340625,22.0546875,25.31491477,0,0,14.59960938,0,1,42.2675071,29.15904652,630.1931818,5.544318182,13.95513583,0.142403897,364.9022727,3.397993608,0.259446023,88.07606534,368474.7469,308177.97,209815.62,230594.6203,
892000,82.278125,22.0546875,25.29588068,0,0,14.59960938,0,1,42.22684659,29.1254217,633.2613636,5.354545455,13.95572177,0.142271562,364.2806818,3.441661488,0.258531605,88.06569602,368734.3257,308389.28,210026.62,230849.8895,
893000,82.22951858,22.0546875,25.33284065,0,0,14.59960938,0,1,42.48226351,29.32051925,630.829955,5.581644144,13.94967184,0.143241264,367.3885135,3.438808682,0.256554406,88.07084037,368989.5949,308600.44,210237.4,231112.1758,
894000,82.17835023,22.0546875,25.34466498,0,0,14.59960938,0,1,42.20865006,29.03832788,633.8277027,5.375563063,13.95661775,0.141851752,363.3417793,3.419315922,0.261516399,88.08336852,369251.8812,308811.44,210447.78,231377.455,
895000,82.12965883,22.0546875,25.32733658,0,0,14.59960938,0,1,42.15245126,29.02406465,632.287844,5.439220183,13.94717603,0.14175639,362.8876147,3.389383019,0.262292145,88.06339593,369517.1604,309022.22,210657.39,231629.2204,
896000,82.05126953,22.0546875,25.35407366,0,0,14.59960938,0,1,42.16493443,29.04347011,629.7410714,5.729910714,13.94817679,0.141893387,363.5083705,3.40322767,0.253696987,88.07254464,369768.9258,309232.6,210865.56,231888.9001,
897000,81.96575056,22.0546875,25.34493583,0,0,14.59960938,0,1,42.21948242,29.11627633,631.9196429,5.643415179,13.95342582,0.142209189,364.1640625,3.410584586,0.256522043,88.074149,370028.6055,309442.22,211071.12,232148.8839,
898000,81.91929408,22.0546875,25.34793527,0,0,14.59960938,0,1,42.21529715,29.08619472,633.2444196,5.544084821,13.95146833,0.142061233,363.8643973,3.410748073,0.259695871,88.07972935,370288.5893,309650.4,211272.3,232403.4257,
899000,81.89723011,22.0546875,25.37613636,0,0,14.59960938,0,1,42.30316051,29.09801136,631.7465909,5.750568182,13.95796342,0.142169189,364.4232955,3.422296698,0.255708452,88.06065341,370543.1311,309855.97,211469.16,232664.853,
900000,81.85901989,22.0546875,25.38536932,0,0,14.59960938,0,1,42.20507813,29.09834428,633.6079545,5.665340909,13.9577326,0.142178899,364.0335227,3.438110352,0.261301492,88.06633523,370804.5584,310057.16,211694.56,232923.4822,
901000,81.79370777,22.0546875,25.39421453,0,0,14.59960938,0,1,42.5670397,29.35988968,633.7184685,5.611486486,13.95400039,0.143402924,368.0484234,3.450025954,0.257698128,88.06872889,371063.1876,310254.03,212278.28,233176.7726,
902000,81.77462333,22.0546875,25.41859654,0,0,14.59960938,0,1,42.63494001,29.3586731,632.3270089,7.049107143,13.96024868,0.143423625,367.7377232,3.444753374,0.255031041,88.07456752,371316.478,310479.44,213094.36,233481.7343,
903000,81.68144707,22.0546875,25.38949887,0,6.220912074,14.59960938,0.036036036,1,51.07150901,38.67572406,764.4031532,28.41779279,13.99005402,0.188989863,486.3203829,6.593171541,0.525188275,87.93890766,371621.4397,311063.16,213845.3,234238.8037,
904000,81.62960379,22.0546875,25.4140625,0,13.25176784,14.59960938,5.15234375,1,59.2195173,46.04306902,1303.362723,48.72098214,14.02304949,0.224871499,596.030692,10.47515869,0.959760394,88.51102121,372378.5091,311879.22,214536.75,235259.2445,
905000,81.60740428,22.0546875,25.40815034,1,13.49314097,14.59960938,9.234656532,1,57.60135135,43.46417951,1624.846847,44.47972973,13.99264939,0.211814537,569.5900901,11.27264349,1.03404772,90.82161458,373398.9499,312630.16,215283.98,236192.3689,
906000,81.59375,22.0546875,25.3671875,1,11.42605868,14.59960938,11.83615057,1,45.35394176,33.71570934,1795.079545,24.43352273,13.99910334,0.164815452,437.9460227,9.711692116,0.886993963,91.29893466,374332.0743,313321.62,216148.42,237110.8342,
907000,81.58799342,22.0546875,25.36924342,1,13.24026543,14.59960938,13.80701754,1,52.29409951,40.34241793,1500.262061,35.39967105,14.0138175,0.197504679,523.0696272,10.23607756,0.955523575,90.9026864,375250.5396,314068.88,217144.83,238093.4277,
908000,81.484375,22.0546875,25.40625,1,15.11835371,14.59960938,15.99818638,1,58.11621094,44.6282523,1619.56808,46.30412946,14.02342878,0.218048913,584.9603795,11.75629752,1.073625837,91.72492327,376233.1331,314933.3,218310.86,239228.9382,
909000,81.45982143,22.0546875,25.38476563,1,15.74412755,14.59960938,18.38469587,1,58.82149833,44.97081212,1801.190848,47.20758929,14.00771659,0.219643184,592.7287946,12.55702972,1.243800572,93.09967913,377368.6436,315929.72,219606.52,240507.6423,
910000,81.421875,22.0546875,25.3515625,1,17.72977812,14.59960938,20.74324324,1,60.66195101,46.93284593,1986.20045,50.88006757,14.0057538,0.229504834,623.0613739,14.00017266,1.428851704,94.2335656,378647.3477,317095.75,220847.28,242094.9595,
911000,81.421875,22.0546875,25.3515625,1,19.34234619,14.59960938,23.51569602,1,63.46008523,49.40363104,2199.713636,56.03352273,14.01520774,0.241155174,660.4619318,15.10184548,1.730237926,98.0962358,380234.6649,318391.4,221902.72,243741.2322,
912000,81.421875,22.0546875,25.3515625,1,18.58005349,14.59960938,26.62614679,1,60.94359232,47.14982619,2197.775229,51.40768349,14.0204899,0.23009358,628.353211,14.12938669,1.571862457,99.8933128,381880.9376,319632.2,222697.88,245338.2719,
913000,81.32240513,22.0546875,25.34723772,1,17.68798828,14.59960938,29.02608817,1,58.30740792,44.49811663,2382.27567,46.97767857,14.02137974,0.217381614,593.5078125,14.0757697,1.511980329,99.92361887,383477.9773,320687.62,223318.73,246615.1547,
914000,81.2421875,22.0546875,25.34375,2,9.552945223,14.59960938,30.89659091,1,44.39754972,32.52152877,2128.673864,20.47386364,14.04071822,0.158446988,425.1460227,9.937938343,0.82487571,97.68707386,384754.8601,321482.78,223875.44,247343.6304,
915000,81.2421875,22.0546875,25.34375,2,6.903603294,14.59960938,31.60795455,1,40.71768466,29.68328303,1756.455682,19.43636364,14.03456144,0.144953225,380.5914773,8.374356357,0.620099432,92.88934659,385483.3358,322103.62,224416.42,247953.4293,
916000,81.11988385,22.0546875,25.36061947,2,7.105329396,14.59960938,31.73230088,1,41.00459762,30.30476528,1533.704646,16.33849558,14.0352686,0.14811369,385.9004425,7.778741617,0.593482094,90.923638,386093.1347,322660.3,224976.72,248536.847,
917000,80.98762445,22.0546875,25.36981471,3,8.170284845,14.59960938,31.784776,1,42.49194552,31.76420769,1365.511062,23.11780973,14.04389346,0.155308276,401.8960177,7.41269272,0.561488869,89.8444068,386676.5524,323201.28,225554.89,249091.0411,
918000,80.78462838,22.0546875,25.35599662,3,8.832336975,14.59960938,31.88400901,1,42.68563485,32.09690403,1278.512387,23.72972973,14.03365622,0.156800966,404.3828829,7.097948779,0.538305884,89.39907095,387230.7465,323761.6,226142,249645.2464,
919000,80.74860491,22.0546875,25.36648996,3,8.475576129,14.59960938,31.93470982,1,43.19063895,32.37250192,1308.507813,24.25948661,14.02676828,0.15816961,408.3392857,7.279396057,0.573128837,89.11648996,387784.9518,324339.78,226724.94,250208.7201,
920000,80.69439752,22.0546875,25.36936937,3,8.46862793,14.59960938,32.01836993,1,42.72360642,31.97978252,1302.637387,23.63963964,14.02622202,0.15621041,403.7376126,7.14691437,0.558285825,88.98835163,388348.4255,324926.9,227286.28,250763.5901,
921000,80.61725664,22.0546875,25.38592367,3,8.46862793,14.59960938,32.09513274,1,42.67090708,31.94914961,1307.174779,23.57134956,14.0333414,0.156082829,403.5254425,7.166553599,0.557599903,88.94254701,388903.2955,325509.84,227818.92,251322.8389,
922000,80.52019989,22.0546875,25.37725225,3,6.442343222,14.59960938,32.16891892,1,41.93253801,31.30894567,1303.13964,22.43074324,14.02143159,0.152881244,394.9217342,6.878964536,0.539141681,88.91687782,389462.5443,326071.2,228332.81,251837.684,
923000,80.47438063,22.0546875,25.41511824,3,4.432609489,14.59960938,32.15167511,1,39.03487472,28.98070189,1293.831081,17.9893018,14.02444046,0.141553174,363.5951577,6.228307776,0.4691635,88.86729307,389977.3894,326603.8,228841.02,252286.7874,
924000,80.41552734,22.0546875,25.45228795,3,3.970336914,14.59960938,32.01192801,1,37.59130859,27.79094151,1293.81808,15.5703125,14.0266898,0.135701316,347.2087054,6.038366045,0.443272182,88.73507254,390426.4928,327117.7,229351.89,252734.2959,
925000,80.39174107,22.0546875,25.44754464,3,3.970336914,14.59960938,31.81884766,1,37.52964565,27.70603725,1296.532366,15.40178571,14.03005546,0.1353599,346.1897321,6.024278913,0.456760952,88.66643415,390874.0013,327625.88,229877.69,253189.5785,
926000,80.3887583,22.0546875,25.45720409,3,3.970336914,14.59960938,31.62942478,1,37.60163164,27.83797273,1288.549779,15.70077434,14.02535174,0.135979576,348.0431416,6.026924606,0.451120022,88.62213081,391329.2839,328136.75,230428.3,253654.0318,
927000,80.38013795,22.0546875,25.49120214,3,4.341606621,14.59960938,31.43679617,1,37.80764358,28.09145816,1280.186937,16.01689189,14.03347586,0.137211705,350.6503378,6.101041227,0.468362894,88.58611346,391793.7372,328662.53,230991.17,254128.6562,
928000,80.32198661,22.0546875,25.52246094,3,6.195913042,14.59960938,31.31584821,1,40.44049944,30.36553519,1289.674107,20.54520089,14.03577968,0.1483187,382.5675223,6.720842634,0.508518764,88.56124442,392268.3616,329213.16,231557.72,254654.579,
929000,80.35080199,22.0546875,25.54749723,3,6.732177734,14.59960938,31.34236726,1,41.85360205,31.39345962,1283.863938,22.48119469,14.0249758,0.153326524,395.4629425,6.86988493,0.543297152,88.65172152,392794.2844,329776.03,232132.97,255186.6637,
930000,80.34056969,22.0546875,25.57916206,3,6.732177734,14.59960938,31.37168142,1,41.76393114,31.31233148,1279.144912,22.31471239,14.01666638,0.152955182,394.125,6.775469485,0.531889519,88.71467091,393326.3691,330342.6,232728.48,255727.1031,
931000,80.36111886,22.0546875,25.56828962,3,6.732177734,14.59960938,31.38727679,1,41.56626674,31.13893781,1275.334821,22.06026786,14.01864624,0.152103152,392.1462054,6.697681972,0.51675851,88.74717494,393866.8085,330917.84,233348.23,256244.4797,
932000,80.34882127,22.0546875,25.56757127,3,6.732177734,14.59960938,31.3993284,1,41.54827988,31.10501473,1281.060307,21.97313596,14.01896587,0.15192855,391.752193,6.681556032,0.527540776,88.76322643,394384.1851,331513.34,233994.89,256758.027,
933000,80.36983817,22.0546875,25.57289342,3,6.728090559,14.59960938,31.45054408,1,41.45110212,31.04542323,1281.309152,21.88113839,14.01867676,0.151643753,391.1339286,6.687573024,0.521841867,88.76168387,394897.7324,332133.1,234651.47,257287.708,
934000,80.40998029,22.0546875,25.55841779,3,6.582256695,14.59960938,31.47536599,1,41.64111768,31.21920749,1280.652027,22.2393018,14.01612648,0.15251036,393.625,6.701165277,0.51353111,88.79289837,395427.4134,332779.75,235263.27,257802.7619,
935000,80.4140625,22.0546875,25.59050055,3,6.319677302,14.59960938,31.5,1,41.482612,31.05501158,1282.346239,21.87831858,14.01055206,0.151645897,391.096792,6.638896571,0.520032495,88.78332412,395942.4673,333436.3,235740.56,258311.3238,
936000,80.4482854,22.0546875,25.62437777,3,5.891756041,14.59960938,31.50553097,1,41.00926438,30.66903173,1277.113938,21.23561947,14.01054774,0.14976704,386.3064159,6.503646986,0.50293833,88.79746267,396451.0292,334048.12,236058.39,258813.7147,
937000,80.48935288,22.0546875,25.64677821,3,5.596275667,14.59960938,31.5,1,40.70419663,30.46702157,1284.400442,20.79811947,14.01061256,0.14867948,383.3047566,6.466512764,0.497562915,88.76503733,396953.4201,334525.4,236319.45,259268.8568,
938000,80.52357577,22.0546875,25.640625,3,0,14.59960938,31.1694552,1,33.8977807,23.63151618,1235.60177,-1.742256637,14.013041,0.115270834,291.1863938,4.802413535,0.353602047,88.77461283,397408.5622,334843.22,236555.39,259615.7935,
939000,80.55929129,22.0546875,25.62681362,3,0,14.59960938,29.22453962,1,30.60452706,20.61462402,1130.222098,-8.614955357,13.98513358,0.100705283,252.2466518,4.078456334,0.326695034,88.58949498,397755.4989,335104.28,236790.17,259909.4447,
940000,80.57094595,22.0546875,25.67504223,4,0,14.59960938,26.58509291,1,29.99644566,19.85798054,920.0675676,-12.2347973,13.97515484,0.096961769,243.0292793,3.165882557,0.250985361,88.36292934,398049.1501,335340.22,237023.02,260148.1658,
941000,80.62737772,22.0546875,25.68722826,4,0,14.59960938,24.00652174,1,31.84959239,21.171875,775.598913,-13.25434783,13.99732082,0.103484311,260.1826087,2.951315175,0.227309783,88.21090353,398287.8712,335575,237259.11,260379.9613,
942000,80.68685493,22.0546875,25.7265625,4,0,14.59960938,21.96581135,1,32.9440582,21.92024441,769.8486239,-13.26777523,13.98783777,0.107083662,269.7821101,3.001305816,0.228873997,88.17427609,398519.6667,335807.84,237512.34,260608.3434,
943000,80.74547697,22.0546875,25.78453947,4,0,14.59960938,19.02878289,1,34.08813048,22.76729115,760.2247807,-13.14364035,13.9938922,0.111230147,281.1754386,3.08923554,0.229560719,88.1450795,398748.0488,336043.94,237771.61,260833.6047,
944000,80.82117259,22.0546875,25.77895642,3,0,14.59960938,15.57196101,1,33.92617546,22.68659959,756.2201835,-13.02236239,13.98444668,0.110857762,279.9638761,3.127995762,0.218051176,88.1368621,398973.3101,336297.16,238035.52,261053.8956,
945000,80.9081167,22.0546875,25.75788164,3,0,14.59960938,13.05033186,1,35.06906803,23.42453678,709.2986726,-11.89048673,13.97489889,0.114458472,288.9596239,2.953993536,0.218248756,88.11231333,399193.601,336556.4,238298.11,261269.402,
946000,80.92152309,22.0546875,25.83164414,2,0,14.59960938,10.37317005,1,34.62116413,23.1385927,709.3141892,-11.66216216,13.98556271,0.113017039,285.3254505,2.944176476,0.216295397,88.08611346,399409.1074,336820.3,238565.86,261491.6309,
947000,80.99716538,22.0546875,25.83234237,2,0,14.59960938,6.737486173,1,36.86442201,24.91174208,664.9026549,-4.032632743,13.93724938,0.121875594,308.5641593,3.141312051,0.221221654,88.08486587,399631.3363,337082.9,238837.84,261725.0233,
948000,81.04481908,22.0546875,25.8671875,1,0,14.59960938,2.665433114,1,42.342071,29.04727334,594.9342105,4.692434211,13.88162606,0.141861497,362.783443,3.140553257,0.250436883,88.09395559,399864.7287,337350.66,239097.78,261967.6511,
949000,81.11628069,22.0546875,25.86056083,0,0,14.59960938,0,1,42.07683454,28.79071917,561.9709821,4.92578125,13.73331996,0.140666144,358.1054688,2.998188564,0.221208845,88.05489676,400107.3565,337622.62,239342.38,262191.7883,
950000,81.19126674,22.0546875,25.87625558,0,0,14.59960938,0,1,43.216762,29.66395787,563.8035714,6.0859375,13.75507464,0.144908088,369.8303571,3.02671705,0.226919992,88.05950056,400331.4937,337882.56,239575.42,262422.837,
951000,81.28871059,22.0546875,25.91103604,0,0,14.59960938,0,1,43.00855152,29.56850894,594.3209459,5.240990991,13.9218618,0.144420452,369.4757883,3.200854052,0.242125915,88.05197776,400562.5424,338127.16,239800.52,262663.6463,
952000,81.32847377,22.0546875,25.953125,0,0,14.59960938,0,1,42.12646484,28.95268032,615.609375,4.290736607,13.93733869,0.141419547,361.8409598,3.281675066,0.246285575,88.08021763,400803.3517,338360.2,240020.34,262918.7565,
953000,81.41068412,22.0546875,25.9448902,0,0,14.59960938,0,1,42.1015625,28.92637511,621.5078829,4.217905405,13.93589879,0.141262295,361.4470721,3.288860149,0.253791878,88.05810107,401058.4619,338585.28,240236.78,263163.5406,
954000,81.45507813,22.0546875,25.97098214,0,0,14.59960938,0,1,41.98999023,28.82090977,618.9899554,4.803013393,13.93685041,0.140740803,360.2511161,3.282438006,0.244515555,88.02022879,401303.246,338805.12,240451.06,263414.9126,
955000,81.52350603,22.0546875,25.97354715,0,0,15.06635914,0,1,42.26538514,29.14985523,623.0054825,4.776864035,13.942794,0.142387792,356.6217105,3.433709396,0.247609992,88.05455044,401554.618,339021.56,240664,263668.5418,
956000,81.58742898,22.0546875,25.97485795,0,0,15.89941406,0,1,43.39200994,29.93774414,641.5863636,3.627272727,13.94327948,0.146202504,353.6113636,3.533796831,0.259588069,88.07265625,401808.2472,339235.84,240876.08,263919.2067,
957000,81.65777102,22.0546875,26.0048396,0,0,15.89941406,0,1,42.74308628,29.44757242,638.3960177,3.748893805,13.94328592,0.143851491,347.3589602,3.508063122,0.251883988,88.08894497,402058.9121,339448.78,241087.64,264175.5563,
958000,81.73515625,22.0546875,26.00042614,0,0,15.89941406,0,1,42.97428977,29.61303711,639.8159091,3.641477273,13.93336293,0.144626964,350.1397727,3.523448597,0.256241122,88.0890625,402315.2617,339660.88,241298.88,264432.6334,
959000,81.7959517,22.0546875,26.00042614,0,0,15.89941406,0,1,42.77929688,29.47598544,641.4363636,3.671022727,13.94442028,0.143960016,348.0125,3.519647772,0.255220171,88.06413352,402572.3388,339872.44,241509.89,264689.8306,
960000,81.87520926,22.0546875,25.99581473,0,0,15.89941406,0,1,42.72670201,29.42711967,642.9140625,3.642857143,13.95505633,0.143735341,347.0452009,3.52028438,0.25592041,88.08740234,402829.536,340083.66,241720.75,264943.3316,
961000,81.95607182,22.0546875,26.02885143,0,0,15.89941406,0,1,42.64134457,29.38928437,643.5427632,3.63377193,13.94020268,0.14351025,346.7192982,3.521915904,0.256184896,88.06955866,403083.037,340294.66,241931.45,265202.0773,
962000,82.09619141,22.0546875,26.04645647,0,0,15.89941406,0,1,42.70727539,29.4001988,642.3950893,3.651227679,13.94219971,0.143593379,347.1746652,3.52003915,0.255623954,88.09437779,403341.7827,340505.53,242141.94,265456.5678,
963000,82.18224558,22.0546875,26.06464325,0,0,15.89941406,0,1,42.70644358,29.3870774,643.1891593,3.637168142,13.95632692,0.143541454,346.8274336,3.521593482,0.255859375,88.09931554,403596.2732,340716.25,242352.03,265712.4384,
964000,82.26367188,22.0546875,26.04394531,0,0,15.46273368,0,1,42.73057338,29.38472203,639.3035714,3.69140625,13.94731358,0.143524715,354.500558,3.478567941,0.264343262,88.09981864,403852.1438,340926.75,242561.38,265985.6384,
965000,82.34905134,22.0546875,26.08865792,0,0,14.59960938,0,1,41.89313616,28.7009103,622.8828125,4.973214286,13.93798392,0.14015007,358.7226563,3.289685931,0.271998814,88.06668527,404125.3438,341136.84,242769.4,266259.6919,
966000,82.42685288,22.0546875,26.08047566,0,0,14.59960938,0,1,42.32003595,29.02313503,629.284292,4.602876106,13.93621232,0.141723093,363.3650442,3.356177406,0.269747304,88.09108822,404399.3973,341346.2,242975.31,266520.6058,
967000,82.4906529,22.0546875,26.08063616,0,0,14.59960938,0,1,42.07648577,28.86810303,628.0881696,4.953125,13.93891253,0.140983309,361.1037946,3.353772845,0.258998326,88.06752232,404660.3112,341554.22,243178.75,266783.291,
968000,82.58911781,22.0546875,26.08808075,0,0,14.59960938,0,1,42.03774889,28.84251417,629.7190265,5.056415929,13.93604812,0.140870761,360.9375,3.357176654,0.253586491,88.07380393,404922.9964,341760.12,243386.44,267033.8634,
969000,82.62568531,22.0546875,26.08819901,0,0,14.59960938,0,1,42.1763295,28.9747807,627.8048246,5.425986842,13.94108073,0.141532229,362.2434211,3.389539217,0.247455798,88.06976425,405173.5688,341963.56,243670.67,267278.9585,
970000,82.67609237,22.0546875,26.13993363,0,0,14.59960938,0,1,42.54670216,29.26651946,630.545354,6.400442478,13.96290359,0.143025896,366.7311947,3.412972509,0.250233338,88.06474696,405418.6639,342171.25,244117.72,267537.5075,
971000,82.78962054,22.0546875,26.15876116,0,0.711413792,14.59960938,0,1,42.87259347,29.79888916,653.9832589,12.84207589,13.97883824,0.145603997,373.4648438,3.778566633,0.273010254,88.06560407,405677.2129,342455.47,244608.22,267871.2577,
972000,82.81830752,22.0546875,26.15548949,0,5.65930932,14.59960938,2.030074668,1,47.99505669,35.71496474,844.0475664,27.57798673,13.99543263,0.174507074,448.8528761,5.793397617,0.490528208,88.00753595,406010.9631,342902.53,245136.22,268421.458,
973000,82.85019189,22.0546875,26.13569079,1,7.685477273,14.59960938,5.207099781,1,47.45682566,36.4580121,1090.599781,31.53453947,14.01398026,0.178028308,459.4007675,6.984349301,0.566123561,88.12750137,406561.1634,343393.03,245804.84,268972.4044,
974000,82.91692243,22.0546875,26.14222935,1,8.356884548,14.59960938,7.034249442,1,44.10076032,33.31298828,1203.539063,25.96930804,14.01492746,0.162693841,419.4335938,7.087162563,0.548601423,88.3734654,407112.1098,343921.03,246560.17,269597.7686,
975000,83.015625,22.0546875,26.125,1,12.61178076,14.59960938,8.607992257,1,49.59112279,38.30696038,1448.126106,34.66980088,14.02301404,0.187229123,493.6498894,9.738699314,0.857352738,88.4946073,407737.474,344589.66,247311.94,270558.7332,
976000,83.05363176,22.0546875,26.08699324,1,14.58773226,14.59960938,11.10599662,1,54.34223677,41.23590143,1804.292793,40.43806306,13.97713436,0.201175174,542.295045,11.81252969,1.103339668,89.91434403,408698.4386,345344.97,248031.19,271665.2451,
977000,83.0625,22.0546875,26.078125,1,12.83569336,14.59960938,13.59346847,1,48.48894989,36.30382091,1898.083333,25.97072072,13.99695154,0.177353043,474.8778153,10.71112005,1.01447248,91.64192708,409804.9505,346096.72,248792.55,272612.2356,
978000,83.14160156,22.0546875,26.09130859,1,12.5793457,14.59960938,15.796875,1,49.93157087,37.65040806,1542.612723,33.55524554,14.02153233,0.183946882,486.4760045,9.525135585,0.835702079,91.57080078,410751.941,346815.97,249665.55,273444.245,
979000,83.203125,22.0546875,26.1015625,1,13.05629971,14.59960938,17.38541667,1,49.76185952,37.46689805,1652.94482,33.32657658,14.00568782,0.18316073,487.2342342,10.18880208,0.896114865,91.23346002,411583.9504,347577.3,250641.84,274414.4779,
