time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed,slope,initial_coolant_temp,speed_diff,gear_change
788086,2024-10-02 08:38:12,2024-10-02 08:29:53,217,74,False,9.857,9.407,77,12.133,29.163,83,43,1373.0,14.5,4.0,6840.516,79.0,751423.125,0.55,,,,,,,,1283,35.710083,51.266373,12,103.32,0.1033234917180636,0.6734006734006156,26,1055.0,122.0
788586,2024-10-02 08:38:12,2024-10-02 08:29:53,217,74,False,9.857,9.603,72,12.674,31.738,83,44,1408.75,14.5,4.0,6840.523,77.125,751829.5,0.55,,,,,,,,1283,35.710083,51.266373,12,103.32,0.0,0.6734006734006156,26,1056.0,122.0
789086,2024-10-02 08:38:12,2024-10-02 08:29:53,217,74,False,9.857,9.859,82,14.098,31.738,83,45,1420.75,14.5,4.0,6840.531,88.5,752432.625,0.55,,,,,,,,1283,35.710083,51.266373,12,103.32,0.0,0.6734006734006156,26,1057.0,122.0
789586,2024-10-02 08:38:12,2024-10-02 08:29:53,217,74,False,9.857,10.089,85,14.941,31.207,83,46,1459.75,14.5,4.0,6840.535,91.625,753082.625,0.55,,,,,,,,1283,35.710083,51.266373,12,103.32,0.0,0.6734006734006156,26,1058.0,122.0
790086,2024-10-02 08:38:13,2024-10-02 08:29:55,217,48,False,9.786,10.256,85,16.705,37.769,83,47,1506.0,14.5,4.0,6840.543,97.625,753877.312,0.55,,,,,,,,1282,35.71003,51.266651,12,103.21,-0.003839724354388,0.6734006734006156,26,1059.0,122.0
790586,2024-10-02 08:38:13,2024-10-02 08:29:55,217,48,False,9.786,10.485,96,23.152,31.396,83,47,1506.0,14.5,4.0,6840.547,107.312,754365.125,0.55,,,,,,,,1282,35.71003,51.266651,12,103.21,0.0,0.6734006734006156,26,1059.0,122.0
791086,2024-10-02 08:38:13,2024-10-02 08:29:55,217,48,False,9.857,10.613,78,13.518,26.868,83,49,1546.75,14.5,4.0,6840.555,80.0,755155.438,0.55,,,,,,,,1282,35.71003,51.266651,12,103.21,0.0,0.6734006734006156,26,1061.0,122.0
791586,2024-10-02 08:38:13,2024-10-02 08:29:55,217,48,False,9.786,10.689,66,12.1,26.74,83,50,1574.0,14.5,4.0,6840.562,63.5,755643.562,0.55,,,,,,,,1282,35.71003,51.266651,12,103.21,0.0,0.6734006734006156,26,1062.0,122.0
792086,2024-10-02 08:38:15,2024-10-02 08:29:57,217,48,False,9.786,10.954,60,11.611,26.52,83,50,1611.5,14.5,4.0,6840.57,60.062,756121.0,0.55,,,,,,,,1282,35.709976,51.26696,12,102.15,-0.0370009801422798,0.6734006734006156,26,1062.0,122.0
792586,2024-10-02 08:38:15,2024-10-02 08:29:57,217,48,False,9.857,11.192,59,11.857,29.706,83,50,1610.5,14.5,4.0,6840.578,60.188,756466.875,0.55,,,,,,,,1282,35.709976,51.26696,12,102.15,0.0,0.6734006734006156,26,1062.0,122.0
793086,2024-10-02 08:38:15,2024-10-02 08:29:57,217,48,False,9.857,11.327,65,13.045,26.92,83,51,1628.75,14.5,4.0,6840.582,68.938,756893.125,0.55,,,,,,,,1282,35.709976,51.26696,12,102.15,0.0,0.6734006734006156,26,1063.0,122.0
793586,2024-10-02 08:38:15,2024-10-02 08:29:57,217,48,False,9.857,11.685,60,12.025,25.864,83,51,1628.5,14.5,4.0,6840.59,59.312,757365.5,0.55,,,,,,,,1282,35.709976,51.26696,12,102.15,0.0,0.6734006734006156,26,1063.0,122.0
794086,2024-10-02 08:30:04,2024-10-02 08:29:59,217,48,True,9.786,12.007,57,11.795,25.864,83,52,1650.75,14.5,4.0,6840.598,56.625,757808.688,0.55,,,,,,,,1281,35.709923,51.267269,12,101.93,-0.007679448708775,0.6734006734006156,26,1064.0,122.0
794586,2024-10-02 08:30:04,2024-10-02 08:29:59,217,48,True,9.786,12.139,57,11.934,25.864,83,52,1649.25,14.5,4.0,6840.605,56.875,758147.875,0.55,,,,,,,,1281,35.709923,51.267269,12,101.93,0.0,0.6734006734006156,26,1064.0,122.0
795086,2024-10-02 08:30:04,2024-10-02 08:29:59,217,48,True,9.857,12.18,58,13.045,25.821,83,53,1663.5,14.5,4.0,6840.613,56.625,758569.312,0.55,,,,,,,,1281,35.709923,51.267269,12,101.93,0.0,0.6734006734006156,26,1065.0,122.0
795586,2024-10-02 08:30:04,2024-10-02 08:29:59,217,48,True,9.857,12.452,57,12.066,24.133,83,53,1675.75,14.5,4.0,6840.621,56.188,758990.125,0.55,,,,,,,,1281,35.709923,51.267269,12,101.93,0.0,0.6734006734006156,26,1065.0,122.0
796086,2024-10-02 08:38:17,2024-10-02 08:30:01,217,48,False,9.786,12.462,54,11.254,23.471,83,53,1685.25,14.5,4.0,6840.625,49.188,759457.0,0.55,,,,,,,,1281,35.709866,51.267586,12,102.49,0.0195476876223365,0.6734006734006156,26,1065.0,122.0
796586,2024-10-02 08:38:17,2024-10-02 08:30:01,217,48,False,9.857,12.706,50,10.342,19.391,83,53,1700.5,14.5,4.0,6840.633,39.062,759783.75,0.55,,,,,,,,1281,35.709866,51.267586,12,102.49,0.0,0.6734006734006156,26,1065.0,122.0
797086,2024-10-02 08:38:17,2024-10-02 08:30:01,217,48,False,9.857,13.122,45,9.354,16.101,83,54,1706.0,14.5,4.0,6840.641,33.312,760095.125,0.55,,,,,,,,1281,35.709866,51.267586,12,102.49,0.0,0.6734006734006156,26,1066.0,122.0
797586,2024-10-02 08:38:17,2024-10-02 08:30:01,217,48,False,9.929,13.3,43,8.971,15.506,83,54,1708.25,14.5,4.0,6840.648,30.688,760389.25,0.55,,,,,,,,1281,35.709866,51.267586,12,102.49,0.0,0.6734006734006156,26,1066.0,122.0
798086,2024-10-02 08:38:18,2024-10-02 08:30:03,217,48,False,9.857,13.852,39,7.861,14.355,83,54,1704.5,14.5,4.0,6840.656,24.125,760720.625,0.55,,,,,,,,1281,35.709812,51.26791,12,101.6,-0.0310668606854985,0.6734006734006156,26,1066.0,122.0
798586,2024-10-02 08:38:18,2024-10-02 08:30:03,217,48,False,9.929,14.31,38,7.934,14.27,84,54,1703.0,14.5,4.0,6840.664,22.75,760914.312,0.55,,,,,,,,1281,35.709812,51.26791,12,101.6,0.0,0.6734006734006156,26,1066.0,122.0
799086,2024-10-02 08:38:18,2024-10-02 08:30:03,217,48,False,9.929,14.761,38,7.895,12.137,84,53,1696.75,14.5,4.0,6840.672,23.0,761168.812,0.55,,,,,,,,1281,35.709812,51.26791,12,101.6,0.0,0.6734006734006156,26,1067.0,122.0
799586,2024-10-02 08:38:18,2024-10-02 08:30:03,217,48,False,9.786,15.168,32,5.992,9.006,84,53,1685.0,14.5,4.0,6840.68,14.125,761398.625,0.55,,,,,,,,1281,35.709812,51.26791,12,101.6,0.0,0.6734006734006156,26,1067.0,122.0
800086,2024-10-02 08:30:08,2024-10-02 08:30:05,217,100,True,9.857,15.533,31,5.727,8.752,84,53,1657.5,14.5,4.0,6840.688,12.5,761665.75,0.55,,,,,,,,1281,35.709755,51.268223,12,102.64,0.0363028484414827,-1.5463917525764304,26,1067.0,122.0
800586,2024-10-02 08:30:08,2024-10-02 08:30:05,217,100,True,9.786,15.823,31,5.688,8.752,84,53,1655.5,14.5,4.0,6840.691,12.312,761803.812,0.55,,,,,,,,1281,35.709755,51.268223,12,102.64,0.0,-1.5463917525764304,26,1067.0,122.0
801086,2024-10-02 08:30:08,2024-10-02 08:30:05,217,100,True,9.929,16.123,31,5.762,8.752,84,52,1657.75,14.5,4.0,6840.699,12.375,762009.562,0.55,,,,,,,,1281,35.709755,51.268223,12,102.64,0.0,-1.5463917525764304,26,1068.0,122.0
801586,2024-10-02 08:30:08,2024-10-02 08:30:05,217,100,True,9.929,16.393,31,5.828,20.578,84,52,1653.5,14.5,4.0,6840.707,12.75,762209.0,0.55,,,,,,,,1281,35.709755,51.268223,12,102.64,0.0,-1.5463917525764304,26,1068.0,122.0
802086,2024-10-02 08:38:20,2024-10-02 08:30:07,217,100,False,9.857,16.832,40,8.715,22.015,83,52,1647.75,14.5,4.0,6840.715,28.562,762483.5,0.55,,,,,,,,1281,35.709698,51.268539,12,102.52,-0.0041887902047865,-1.5463917525764304,26,1068.0,122.0
802586,2024-10-02 08:38:20,2024-10-02 08:30:07,217,100,False,9.857,16.992,42,9.213,15.826,84,52,1643.0,14.5,4.0,6840.723,31.312,762726.812,0.55,,,,,,,,1281,35.709698,51.268539,12,102.52,0.0,-1.5463917525764304,26,1068.0,122.0
803086,2024-10-02 08:38:20,2024-10-02 08:30:07,217,100,False,9.857,17.136,42,8.914,14.905,83,52,1642.5,14.5,4.0,6840.73,30.312,763025.625,0.55,,,,,,,,1281,35.709698,51.268539,12,102.52,0.0,-1.5463917525764304,26,1068.0,122.0
803586,2024-10-02 08:38:20,2024-10-02 08:30:07,217,100,False,9.857,17.305,38,7.852,15.149,83,52,1650.25,14.5,4.0,6840.738,23.688,763289.812,0.55,,,,,,,,1281,35.709698,51.268539,12,102.52,0.0,-1.5463917525764304,26,1068.0,122.0
804086,2024-10-02 08:30:12,2024-10-02 08:30:09,217,100,True,9.857,17.261,39,8.266,15.311,83,52,1639.25,14.5,4.0,6840.742,25.625,763580.0,0.55,,,,,,,,1281,35.709641,51.268841,12,103.09,0.0198967534727351,-1.5463917525764304,26,1068.0,122.0
804586,2024-10-02 08:30:12,2024-10-02 08:30:09,217,100,True,9.857,17.417,37,5.969,9.424,83,52,1635.5,14.5,4.0,6840.75,15.938,763794.625,0.55,,,,,,,,1281,35.709641,51.268841,12,103.09,0.0,-1.5463917525764304,26,1068.0,122.0
805086,2024-10-02 08:30:12,2024-10-02 08:30:09,217,100,True,9.857,17.361,30,5.322,8.035,83,51,1613.25,14.5,4.0,6840.758,10.312,763990.625,0.55,,,,,,,,1281,35.709641,51.268841,12,103.09,0.0,-1.5463917525764304,26,1069.0,122.0
805586,2024-10-02 08:30:12,2024-10-02 08:30:09,217,100,True,9.857,17.9,31,5.428,7.892,84,51,1606.0,14.5,4.0,6840.766,11.0,764172.562,0.55,,,,,,,,1281,35.709641,51.268841,12,103.09,0.0,-1.5463917525764304,26,1069.0,122.0
806086,2024-10-02 08:38:22,2024-10-02 08:30:11,217,100,False,9.786,18.384,30,5.428,7.602,84,50,1611.75,14.5,4.0,6840.773,11.188,764391.5,0.55,,,,,,,,1281,35.709587,51.26915,12,102.15,-0.0328121899374933,-1.5463917525764304,26,1070.0,122.0
806586,2024-10-02 08:38:22,2024-10-02 08:30:11,217,100,False,9.857,18.428,31,5.389,7.602,83,50,1598.0,14.5,4.0,6840.777,11.688,764556.312,0.55,,,,,,,,1281,35.709587,51.26915,12,102.15,0.0,-1.5463917525764304,26,1070.0,122.0
807086,2024-10-02 08:38:22,2024-10-02 08:30:11,217,100,False,9.857,18.429,31,7.461,32.858,83,50,1581.5,14.5,4.0,6840.785,17.562,764743.688,0.55,,,,,,,,1281,35.709587,51.26915,12,102.15,0.0,-1.5463917525764304,26,1070.0,122.0
807586,2024-10-02 08:38:22,2024-10-02 08:30:11,217,100,False,9.786,18.429,51,11.592,23.529,82,50,1637.0,14.5,4.0,6840.793,49.125,765009.375,0.55,,,,,,,,1281,35.709587,51.26915,12,102.15,0.0,-1.5463917525764304,26,1070.0,122.0
808086,2024-10-02 08:30:17,2024-10-02 08:30:13,217,100,True,9.857,18.115,29,4.066,0.0,83,50,1527.75,14.5,4.0,6840.801,-6.812,765409.0,0.55,,,,,,,,1281,35.709534,51.269444,12,102.52,0.0129154364647582,-1.5463917525764304,26,1070.0,122.0
808586,2024-10-02 08:30:17,2024-10-02 08:30:13,217,100,True,9.857,17.637,28,2.539,0.0,83,50,1140.0,14.5,6.0,6840.805,-5.562,765497.125,0.55,,,,,,,,1281,35.709534,51.269444,12,102.52,0.0,-1.5463917525764304,26,1070.0,124.0
809086,2024-10-02 08:30:17,2024-10-02 08:30:13,217,100,True,9.786,17.952,32,2.574,0.0,83,49,812.5,14.5,6.0,6840.812,10.188,765597.125,0.55,,,,,,,,1281,35.709534,51.269444,12,102.52,0.0,-1.5463917525764304,26,1071.0,124.0
809586,2024-10-02 08:30:17,2024-10-02 08:30:13,217,100,True,9.714,18.667,34,2.461,0.0,83,47,667.25,14.5,6.0,6840.82,13.312,765698.0,0.55,,,,,,,,1281,35.709534,51.269444,12,102.52,0.0,-1.5463917525764304,26,1073.0,124.0
810086,2024-10-02 08:38:23,2024-10-02 08:30:15,217,100,False,9.714,19.663,38,3.223,0.0,83,45,677.75,14.5,6.0,6840.828,22.125,765804.625,0.55,,,,,,,,1281,35.709476,51.269711,12,104.98,0.0858701991981212,-1.5463917525764304,26,1075.0,124.0
810586,2024-10-02 08:38:23,2024-10-02 08:30:15,217,100,False,9.857,20.206,38,3.691,0.0,83,44,848.75,14.5,6.0,6840.832,13.062,765918.562,0.55,,,,,,,,1281,35.709476,51.269711,12,104.98,0.0,-1.5463917525764304,26,1076.0,124.0
811086,2024-10-02 08:38:23,2024-10-02 08:30:15,217,100,False,9.857,21.009,36,3.49,0.0,83,42,884.25,14.5,6.0,6840.84,8.438,766053.0,0.55,,,,,,,,1281,35.709476,51.269711,12,104.98,0.0,-1.5463917525764304,26,1078.0,124.0
811586,2024-10-02 08:38:23,2024-10-02 08:30:15,217,100,False,9.857,21.967,35,3.383,0.0,83,40,883.5,14.5,5.0,6840.844,6.875,766185.0,0.55,,,,,,,,1281,35.709476,51.269711,12,104.98,0.0,-1.5463917525764304,26,1080.0,125.0
812086,2024-10-02 08:38:25,2024-10-02 08:30:17,217,100,False,9.857,22.633,35,3.277,0.0,83,36,872.0,14.5,5.0,6840.848,7.688,766336.688,0.55,,,,,,,,1280,35.709427,51.26992,12,106.11,0.0394444410950716,-1.5463917525764304,26,1084.0,125.0
812586,2024-10-02 08:38:25,2024-10-02 08:30:17,217,100,False,9.857,23.546,35,3.32,0.0,83,34,853.75,14.5,5.0,6840.855,10.5,766428.875,0.55,,,,,,,,1280,35.709427,51.26992,12,106.11,0.0,-1.5463917525764304,26,1086.0,125.0
813086,2024-10-02 08:38:25,2024-10-02 08:30:17,217,100,False,9.857,24.054,35,3.186,0.0,83,31,846.75,14.5,4.0,6840.859,10.5,766545.938,0.55,,,,,,,,1280,35.709427,51.26992,12,106.11,0.0,-1.5463917525764304,26,1089.0,126.0
813586,2024-10-02 08:38:25,2024-10-02 08:30:17,217,100,False,9.857,24.355,35,3.143,0.0,83,29,845.25,14.5,4.0,6840.863,12.312,766662.25,0.55,,,,,,,,1280,35.709427,51.26992,12,106.11,0.0,-1.5463917525764304,26,1091.0,126.0
814086,2024-10-02 08:30:22,2024-10-02 08:30:19,217,100,True,9.857,23.135,35,3.283,0.0,83,25,850.25,14.5,4.0,6840.867,14.938,766811.75,0.55,,,,,,,,1280,35.709366,51.270054,12,119.28,0.4597197249753069,-1.5463917525764304,26,1095.0,126.0
814586,2024-10-02 08:30:22,2024-10-02 08:30:19,217,100,True,9.857,21.567,35,3.418,0.0,83,23,862.0,14.5,3.0,6840.871,13.375,766903.062,0.55,,,,,,,,1280,35.709366,51.270054,12,119.28,0.0,-1.5463917525764304,26,1097.0,127.0
815086,2024-10-02 08:30:22,2024-10-02 08:30:19,217,100,True,9.857,19.881,36,3.418,0.0,83,21,848.25,14.5,3.0,6840.871,16.125,767023.625,0.55,,,,,,,,1280,35.709366,51.270054,12,119.28,0.0,-1.5463917525764304,26,1099.0,127.0
815586,2024-10-02 08:30:22,2024-10-02 08:30:19,217,100,True,9.929,18.441,36,3.32,0.0,83,21,844.25,14.5,3.0,6840.875,15.875,767147.812,0.55,,,,,,,,1280,35.709366,51.270054,12,119.28,0.0,-1.5463917525764304,26,1099.0,127.0
816086,2024-10-02 08:38:27,2024-10-02 08:30:21,217,100,False,9.786,17.146,46,10.77,51.95,83,22,922.25,14.5,2.0,6840.879,54.0,767290.125,0.55,,,,,,,,1279,35.709267,51.270092,12,162.69,1.515294856581477,-1.5463917525764304,26,1100.0,128.0
816586,2024-10-02 08:38:27,2024-10-02 08:30:21,217,100,False,9.786,15.981,91,30.453,38.129,82,22,1893.0,14.5,2.0,6840.883,111.312,767811.188,0.55,,,,,,,,1279,35.709267,51.270092,12,162.69,0.0,-1.5463917525764304,26,1100.0,128.0
817086,2024-10-02 08:38:27,2024-10-02 08:30:21,217,100,False,9.786,14.932,98,23.748,33.624,82,25,1958.25,14.5,2.0,6840.883,113.938,768889.875,0.55,,,,,,,,1279,35.709267,51.270092,12,162.69,0.0,-1.5463917525764304,26,1103.0,128.0
817586,2024-10-02 08:38:27,2024-10-02 08:30:21,217,100,False,9.857,13.988,63,12.572,26.95,82,27,1948.0,14.5,2.0,6840.887,62.375,769661.625,0.55,,,,,,,,1279,35.709267,51.270092,12,162.69,0.0,-1.5463917525764304,26,1105.0,128.0
818086,2024-10-02 08:38:28,2024-10-02 08:30:23,217,100,False,9.857,13.138,69,14.439,36.969,82,28,2059.75,14.5,2.0,6840.891,80.625,770337.75,0.55,,,,,,,,1279,35.709126,51.270054,12,192.34,1.034980246432638,-1.5463917525764304,26,1106.0,128.0
818586,2024-10-02 08:38:28,2024-10-02 08:30:23,217,100,False,9.857,12.373,74,17.549,37.143,82,30,2165.5,14.5,2.0,6840.895,89.25,770829.188,0.55,,,,,,,,1279,35.709126,51.270054,12,192.34,0.0,-1.5463917525764304,26,1108.0,128.0
819086,2024-10-02 08:38:28,2024-10-02 08:30:23,217,100,False,9.857,11.685,74,15.66,26.956,82,32,2328.5,14.5,2.0,6840.902,78.625,771754.75,0.55,,,,,,,,1279,35.709126,51.270054,12,192.34,0.0,-1.5463917525764304,26,1110.0,128.0
819586,2024-10-02 08:38:28,2024-10-02 08:30:23,217,100,False,9.857,11.497,61,13.793,19.07,82,34,2465.75,14.6,2.0,6840.906,52.812,772530.625,0.55,,,,,,,,1279,35.709126,51.270054,12,192.34,0.0,-1.5463917525764304,26,1112.0,128.0
820086,2024-10-02 08:30:28,2024-10-02 08:30:25,217,100,True,9.857,11.484,30,4.201,0.0,82,35,2113.75,14.5,3.0,6840.91,-8.438,772994.438,0.55,,,,,,,,1279,35.708961,51.270004,12,193.82,0.0516617458590318,-1.5463917525764304,26,1113.0,129.0
820586,2024-10-02 08:30:28,2024-10-02 08:30:25,217,100,True,9.857,11.512,28,2.475,18.768,82,35,1647.25,14.5,3.0,6840.914,0.5,773145.375,0.55,,,,,,,,1279,35.708961,51.270004,12,193.82,0.0,-1.5463917525764304,26,1113.0,129.0
821086,2024-10-02 08:30:28,2024-10-02 08:30:25,217,100,True,9.929,10.832,40,8.551,31.415,82,34,1594.5,14.5,3.0,6840.918,29.688,773337.25,0.55,,,,,,,,1279,35.708961,51.270004,12,193.82,0.0,-1.5463917525764304,26,1114.0,129.0
821586,2024-10-02 08:30:28,2024-10-02 08:30:25,217,100,True,9.929,10.298,54,11.047,21.552,81,35,1591.25,14.5,3.0,6840.926,49.0,773684.75,0.55,,,,,,,,1279,35.708961,51.270004,12,193.82,0.0,-1.5463917525764304,26,1115.0,129.0
822086,2024-10-02 08:38:30,2024-10-02 08:30:27,217,100,False,9.786,10.327,34,4.443,7.031,81,35,1609.0,14.5,3.0,6840.93,10.438,774115.875,0.55,,,,,,,,1278,35.70879,51.269962,12,191.28,-0.0886627260013116,-1.5463917525764304,26,1115.0,129.0
822586,2024-10-02 08:38:30,2024-10-02 08:30:27,217,100,False,9.857,10.51,30,3.877,4.846,82,35,1616.0,14.5,3.0,6840.934,7.0,774260.875,0.55,,,,,,,,1278,35.70879,51.269962,12,191.28,0.0,-1.5463917525764304,26,1115.0,129.0
823086,2024-10-02 08:38:30,2024-10-02 08:30:27,217,100,False,9.929,11.145,29,4.037,4.718,82,35,1595.25,14.5,3.0,6840.938,5.562,774406.875,0.55,,,,,,,,1278,35.70879,51.269962,12,191.28,0.0,-1.5463917525764304,26,1115.0,129.0
823586,2024-10-02 08:38:30,2024-10-02 08:30:27,217,100,False,9.929,11.717,28,3.961,4.718,82,35,1588.25,14.5,3.0,6840.945,4.875,774560.875,0.55,,,,,,,,1278,35.70879,51.269962,12,191.28,0.0,-1.5463917525764304,26,1115.0,129.0
824086,2024-10-02 08:30:31,2024-10-02 08:30:29,217,100,True,9.929,12.035,28,3.912,2.286,82,35,1565.25,14.5,3.0,6840.949,5.125,774753.062,0.55,,,,,,,,1278,35.708622,51.269913,12,193.32,0.0712094334813683,-1.5463917525764304,26,1115.0,129.0
824586,2024-10-02 08:30:31,2024-10-02 08:30:29,217,100,True,9.857,13.342,27,3.859,0.0,82,34,1560.75,14.5,3.0,6840.953,-3.0,774867.625,0.55,,,,,,,,1278,35.708622,51.269913,12,193.32,0.0,-1.5463917525764304,26,1116.0,129.0
825086,2024-10-02 08:30:31,2024-10-02 08:30:29,217,100,True,9.929,14.282,28,3.396,0.0,82,34,1548.5,14.5,3.0,6840.957,-9.75,775013.0,0.55,,,,,,,,1278,35.708622,51.269913,12,193.32,0.0,-1.5463917525764304,26,1116.0,129.0
825586,2024-10-02 08:30:31,2024-10-02 08:30:29,217,100,True,9.929,14.893,27,3.174,0.0,82,34,1527.5,14.5,3.0,6840.965,-10.875,775164.5,0.55,,,,,,,,1278,35.708622,51.269913,12,193.32,0.0,-1.5463917525764304,26,1116.0,129.0
826086,2024-10-02 08:38:32,2024-10-02 08:30:31,217,100,False,9.857,15.678,27,3.115,0.0,82,33,1508.0,14.5,3.0,6840.969,-12.25,775332.625,0.55,,,,,,,,1278,35.708458,51.269863,12,193.9,0.0202458193231346,-1.5463917525764304,26,1117.0,129.0
826586,2024-10-02 08:38:32,2024-10-02 08:30:31,217,100,False,9.929,16.189,32,3.869,3.25,81,33,1504.25,14.5,3.0,6840.973,13.125,775466.375,0.55,,,,,,,,1278,35.708458,51.269863,12,193.9,0.0,-1.5463917525764304,26,1117.0,129.0
827086,2024-10-02 08:38:32,2024-10-02 08:30:31,217,100,False,9.929,16.648,30,3.355,20.419,80,32,1479.5,14.5,3.0,6840.977,5.625,775632.25,0.55,,,,,,,,1278,35.708458,51.269863,12,193.9,0.0,-1.5463917525764304,26,1118.0,129.0
827586,2024-10-02 08:38:32,2024-10-02 08:30:31,217,100,False,9.929,16.67,36,6.572,23.062,81,31,1444.75,14.5,3.0,6840.98,21.0,775816.562,0.55,,,,,,,,1278,35.708458,51.269863,12,193.9,0.0,-1.5463917525764304,26,1119.0,129.0
828086,2024-10-02 08:30:35,2024-10-02 08:30:33,217,100,True,9.929,16.689,46,9.492,31.946,81,32,1452.75,14.5,3.0,6840.984,38.25,776141.375,0.55,,,,,,,,1277,35.708298,51.269825,12,190.92,-0.1040216234188627,-1.5463917525764304,26,1120.0,129.0
828586,2024-10-02 08:30:35,2024-10-02 08:30:33,217,100,True,9.929,16.51,58,11.969,30.289,81,33,1494.5,14.5,3.0,6840.988,58.312,776408.875,0.55,,,,,,,,1277,35.708298,51.269825,12,190.92,0.0,-1.5463917525764304,26,1121.0,129.0
829086,2024-10-02 08:30:35,2024-10-02 08:30:33,217,100,True,9.929,16.193,68,13.76,31.79,81,34,1540.5,14.5,3.0,6840.996,71.188,776875.875,0.55,,,,,,,,1277,35.708298,51.269825,12,190.92,0.0,-1.5463917525764304,26,1122.0,129.0
829586,2024-10-02 08:30:35,2024-10-02 08:30:33,217,100,True,9.857,15.632,73,14.812,29.718,81,35,1602.75,14.5,3.0,6841.0,80.25,777452.938,0.55,,,,,,,,1277,35.708298,51.269825,12,190.92,0.0,-1.5463917525764304,26,1123.0,129.0
830086,2024-10-02 08:38:33,2024-10-02 08:30:35,217,100,False,9.857,15.128,62,12.268,26.675,81,36,1682.25,14.5,3.0,6841.004,60.812,778104.0,0.55,,,,,,,,1277,35.708118,51.269775,12,192.71,0.0624827872213977,-1.5463917525764304,26,1124.0,129.0
830586,2024-10-02 08:38:33,2024-10-02 08:30:35,217,100,False,9.929,14.752,60,11.982,26.361,81,37,1701.0,14.5,3.0,6841.012,57.438,778487.562,0.55,,,,,,,,1277,35.708118,51.269775,12,192.71,0.0,-1.5463917525764304,26,1125.0,129.0
831086,2024-10-02 08:38:33,2024-10-02 08:30:35,217,100,False,9.857,14.61,59,12.199,26.782,81,38,1757.0,14.5,3.0,6841.016,58.625,778965.125,0.55,,,,,,,,1277,35.708118,51.269775,12,192.71,0.0,-1.5463917525764304,26,1126.0,129.0
831586,2024-10-02 08:38:33,2024-10-02 08:30:35,217,100,False,9.929,14.208,62,12.674,26.782,81,39,1803.75,14.5,3.0,6841.02,60.938,779463.625,0.55,,,,,,,,1277,35.708118,51.269775,12,192.71,0.0,-1.5463917525764304,26,1127.0,129.0
832086,2024-10-02 08:30:39,2024-10-02 08:30:37,217,93,True,9.857,14.238,58,11.963,25.177,81,41,1855.75,14.5,3.0,6841.027,53.562,780096.25,0.55,,,,,,,,1276,35.707924,51.269718,12,193.42,0.0247836753783187,-1.5463917525764304,26,1129.0,129.0
832586,2024-10-02 08:30:39,2024-10-02 08:30:37,217,93,True,9.929,14.148,55,11.586,25.061,81,41,1885.0,14.5,3.0,6841.031,50.0,780414.125,0.55,,,,,,,,1276,35.707924,51.269718,12,193.42,0.0,-1.5463917525764304,26,1129.0,129.0
833086,2024-10-02 08:30:39,2024-10-02 08:30:37,217,93,True,9.857,14.066,56,11.969,24.866,81,42,1918.25,14.5,3.0,6841.039,50.438,780823.875,0.55,,,,,,,,1276,35.707924,51.269718,12,193.42,0.0,-1.5463917525764304,26,1130.0,129.0
833586,2024-10-02 08:30:39,2024-10-02 08:30:37,217,93,True,9.929,13.993,56,11.494,23.303,81,43,1954.25,14.5,3.0,6841.043,47.188,781290.625,0.55,,,,,,,,1276,35.707924,51.269718,12,193.42,0.0,-1.5463917525764304,26,1131.0,129.0
834086,2024-10-02 08:38:35,2024-10-02 08:30:39,217,93,False,9.857,13.809,50,10.881,21.808,81,44,1988.25,14.5,3.0,6841.051,40.5,781765.312,0.55,,,,,,,,1276,35.707706,51.269661,12,191.99,-0.049916416607037,-1.5463917525764304,26,1132.0,129.0
834586,2024-10-02 08:38:35,2024-10-02 08:30:39,217,93,False,9.929,13.644,49,10.848,21.808,81,44,2009.75,14.5,3.0,6841.055,39.812,782094.0,0.55,,,,,,,,1276,35.707706,51.269661,12,191.99,0.0,-1.5463917525764304,26,1132.0,129.0
835086,2024-10-02 08:38:35,2024-10-02 08:30:39,217,93,False,9.857,13.535,49,11.287,23.801,81,45,2032.5,14.5,3.0,6841.062,40.938,782470.875,0.55,,,,,,,,1276,35.707706,51.269661,12,191.99,0.0,-1.5463917525764304,26,1133.0,129.0
835586,2024-10-02 08:38:35,2024-10-02 08:30:39,217,93,False,9.929,13.475,51,11.76,25.146,81,45,2059.5,14.5,3.0,6841.066,44.062,782878.562,0.55,,,,,,,,1276,35.707706,51.269661,12,191.99,0.0,-1.5463917525764304,26,1133.0,129.0
836086,2024-10-02 08:30:43,2024-10-02 08:30:41,217,93,True,9.929,13.461,54,12.268,24.481,81,46,2090.75,14.5,3.0,6841.074,47.938,783426.312,0.55,,,,,,,,1275,35.707481,51.269596,12,193.2,0.042236967898262,-1.5463917525764304,26,1134.0,129.0
836586,2024-10-02 08:30:43,2024-10-02 08:30:41,217,93,True,9.929,13.605,54,12.24,20.105,81,47,2119.0,14.5,3.0,6841.082,46.5,783782.0,0.55,,,,,,,,1275,35.707481,51.269596,12,193.2,0.0,-1.5463917525764304,26,1135.0,129.0
