,time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed,slope,initial_coolant_temp,speed_diff,gear_change,Predicted Coolant Temperature
911,455628,2024-09-25 14:34:35,2024-09-25 14:34:33,204,83,True,9.429,19.498,81,15.826,29.428,80,90,2837.5,14.5,4.0,6793.391,69.0,841908.812,0.36,,,,,,,,1337,35.739822,51.254108,12,13.71,0.0,0.1626016260161976,44,666.0,32.0,82.92109
912,456128,2024-09-25 14:34:37,2024-09-25 14:34:35,204,83,True,9.429,20.529,74,15.691,32.635,81,90,2842.75,14.5,4.0,6793.402,63.688,843053.562,0.36,,,,,,,,1337,35.740257,51.254238,12,13.63,-0.0027925268031913,0.1626016260161976,44,666.0,32.0,82.92109
913,456628,2024-09-25 14:34:37,2024-09-25 14:34:35,204,83,True,9.429,21.143,81,17.627,33.578,80,90,2839.0,14.5,4.0,6793.414,74.188,843853.688,0.36,,,,,,,,1337,35.740257,51.254238,12,13.63,0.0,0.1626016260161976,44,666.0,32.0,82.92109
914,457128,2024-09-25 14:34:37,2024-09-25 14:34:35,204,83,True,9.357,21.225,85,17.998,33.606,80,90,2842.0,14.5,4.0,6793.426,78.438,844912.5,0.36,,,,,,,,1337,35.740257,51.254238,12,13.63,0.0,0.1626016260161976,44,666.0,32.0,82.92109
915,457628,2024-09-25 14:34:37,2024-09-25 14:34:35,204,83,True,9.357,21.298,85,16.164,23.761,81,90,2848.25,14.5,4.0,6793.441,69.688,846070.25,0.36,,,,,,,,1337,35.740257,51.254238,12,13.63,0.0,0.1626016260161976,44,666.0,32.0,82.92109
916,458128,2024-09-25 14:34:39,2024-09-25 14:34:37,204,83,True,9.357,21.992,58,12.539,35.8,81,90,2833.25,14.5,4.0,6793.453,33.5,847062.438,0.36,,,,,,,,1337,35.740696,51.25436,12,12.71,-0.0321140582366952,0.1626016260161976,44,666.0,32.0,82.92109
917,458628,2024-09-25 14:34:39,2024-09-25 14:34:37,204,83,True,9.357,23.048,73,16.496,26.654,82,89,2822.5,14.5,4.0,6793.465,60.875,847625.5,0.36,,,,,,,,1337,35.740696,51.25436,12,12.71,0.0,0.1626016260161976,44,667.0,32.0,82.93726
918,459128,2024-09-25 14:34:39,2024-09-25 14:34:37,204,83,True,9.357,23.449,46,8.203,0.0,81,89,2780.0,14.5,4.0,6793.477,0.438,848404.875,0.36,,,,,,,,1337,35.740696,51.25436,12,12.71,0.0,0.1626016260161976,44,667.0,32.0,82.93726
919,459628,2024-09-25 14:34:39,2024-09-25 14:34:37,204,83,True,9.357,23.771,43,8.383,0.0,81,88,2438.0,14.5,5.0,6793.488,-10.0,848808.875,0.36,,,,,,,,1337,35.740696,51.25436,12,12.71,0.0,0.1626016260161976,44,668.0,33.0,82.01553
920,460128,2024-09-25 14:34:41,2024-09-25 14:34:39,204,83,True,9.429,24.452,40,5.67,0.0,81,87,1732.75,14.5,6.0,6793.5,-12.875,849250.375,0.36,,,,,,,,1337,35.741131,51.254475,12,12.11,-0.0209439510239317,0.1626016260161976,44,669.0,34.0,83.83678
921,460628,2024-09-25 14:34:41,2024-09-25 14:34:39,204,83,True,9.429,24.831,40,4.715,11.008,81,86,1133.0,14.5,6.0,6793.512,2.562,849469.875,0.36,,,,,,,,1337,35.741131,51.254475,12,12.11,0.0,0.1626016260161976,44,670.0,34.0,83.67969
922,461128,2024-09-25 14:34:41,2024-09-25 14:34:39,204,83,True,9.357,25.955,74,25.012,44.116,80,84,2892.25,14.5,4.0,6793.523,74.312,849745.25,0.36,,,,,,,,1337,35.741131,51.254475,12,12.11,0.0,0.1626016260161976,44,672.0,36.0,82.62388
923,461628,2024-09-25 14:34:41,2024-09-25 14:34:39,204,83,True,9.357,26.497,104,34.088,43.82,78,85,2698.5,14.3,4.0,6793.535,110.562,851046.188,0.36,,,,,,,,1337,35.741131,51.254475,12,12.11,0.0,0.1626016260161976,44,673.0,36.0,82.60837
924,462128,2024-09-25 14:47:33,2024-09-25 14:34:41,204,83,False,9.357,24.318,127,42.801,41.87,79,86,2714.75,13.4,4.0,6793.547,131.188,853277.0,0.36,,,,,,,,1337,35.741554,51.254581,12,11.5,-0.0212930168743313,0.1626016260161976,44,674.0,36.0,82.60837
925,462628,2024-09-25 14:47:33,2024-09-25 14:34:41,204,83,False,8.857,22.514,128,42.109,33.536,82,87,2723.75,13.5,4.0,6793.559,125.0,855185.438,0.36,,,,,,,,1337,35.741554,51.254581,12,11.5,0.0,0.1626016260161976,44,675.0,36.0,82.60837
926,463128,2024-09-25 14:47:33,2024-09-25 14:34:41,204,83,False,9.0,21.752,101,19.857,35.51,81,87,2753.75,14.5,4.0,6793.574,89.062,857086.812,0.36,,,,,,,,1337,35.741554,51.254581,12,11.5,0.0,0.1626016260161976,44,675.0,36.0,82.60837
927,463628,2024-09-25 14:47:33,2024-09-25 14:34:41,204,83,False,9.0,21.813,106,23.486,41.074,81,88,2776.0,14.5,4.0,6793.586,99.438,858381.688,0.36,,,,,,,,1337,35.741554,51.254581,12,11.5,0.0,0.1626016260161976,44,676.0,36.0,82.60837
928,464128,2024-09-25 14:34:46,2024-09-25 14:34:43,204,58,True,9.0,21.631,105,20.098,31.738,82,88,2798.5,14.5,4.0,6793.598,89.812,860239.0,0.36,,,,,,,,1337,35.741978,51.254688,12,11.58,0.0027925268031913,0.1626016260161976,44,676.0,36.0,82.705185
929,464628,2024-09-25 14:34:46,2024-09-25 14:34:43,204,58,True,9.0,19.939,87,15.518,24.026,81,88,2801.0,14.5,4.0,6793.609,70.0,861380.125,0.36,,,,,,,,1337,35.741978,51.254688,12,11.58,0.0,0.1626016260161976,44,676.0,36.0,82.705185
930,465128,2024-09-25 14:34:46,2024-09-25 14:34:43,204,58,True,9.0,19.2,71,13.518,33.844,82,88,2793.5,14.5,4.0,6793.621,47.438,862341.125,0.36,,,,,,,,1337,35.741978,51.254688,12,11.58,0.0,0.1626016260161976,44,676.0,36.0,82.705185
931,465628,2024-09-25 14:34:46,2024-09-25 14:34:43,204,58,True,9.0,19.633,89,21.219,44.037,81,88,2790.25,14.5,4.0,6793.633,84.25,863231.0,0.36,,,,,,,,1337,35.741978,51.254688,12,11.58,0.0,0.1626016260161976,44,676.0,36.0,82.705185
932,466128,2024-09-25 14:47:35,2024-09-25 14:34:45,204,58,False,8.929,20.336,113,26.875,41.629,82,88,2813.75,14.4,4.0,6793.645,109.375,864854.938,0.36,,,,,,,,1337,35.742413,51.254768,12,8.49,-0.1078613477732497,0.1626016260161976,44,676.0,36.0,82.705185
933,466628,2024-09-25 14:47:35,2024-09-25 14:34:45,204,58,False,9.0,20.969,120,31.982,39.6,82,89,2817.75,13.7,4.0,6793.656,122.875,866401.875,0.36,,,,,,,,1337,35.742413,51.254768,12,8.49,0.0,0.1626016260161976,44,677.0,36.0,82.705185
934,467128,2024-09-25 14:47:35,2024-09-25 14:34:45,204,58,False,8.929,19.696,85,14.266,26.682,82,90,2831.5,14.5,4.0,6793.672,63.812,868432.25,0.36,,,,,,,,1337,35.742413,51.254768,12,8.49,0.0,0.1626016260161976,44,678.0,36.0,82.68901
935,467628,2024-09-25 14:47:35,2024-09-25 14:34:45,204,58,False,9.0,19.726,76,15.594,29.666,82,90,2845.5,14.5,4.0,6793.684,61.188,869228.938,0.36,,,,,,,,1337,35.742413,51.254768,12,8.49,0.0,0.1626016260161976,44,678.0,36.0,82.68901
936,468128,2024-09-25 14:34:50,2024-09-25 14:34:47,204,58,True,9.0,19.558,78,15.66,26.672,82,90,2848.0,14.5,4.0,6793.695,59.438,870408.75,0.36,,,,,,,,1337,35.742851,51.254833,12,6.87,-0.0565486677646164,0.1626016260161976,44,678.0,36.0,82.68901
937,468628,2024-09-25 14:34:50,2024-09-25 14:34:47,204,58,True,8.929,19.602,71,14.605,26.297,81,89,2833.75,14.5,4.0,6793.707,52.812,871065.25,0.36,,,,,,,,1337,35.742851,51.254833,12,6.87,0.0,0.1626016260161976,44,679.0,36.0,82.705185
938,469128,2024-09-25 14:34:50,2024-09-25 14:34:47,204,58,True,8.929,20.622,76,16.705,30.038,82,90,2836.25,14.5,4.0,6793.719,64.375,871894.062,0.36,,,,,,,,1337,35.742851,51.254833,12,6.87,0.0,0.1626016260161976,44,680.0,36.0,82.68901
939,469628,2024-09-25 14:34:50,2024-09-25 14:34:47,204,58,True,9.0,21.501,71,14.0,23.087,82,89,2832.5,14.5,4.0,6793.73,47.062,872882.188,0.36,,,,,,,,1337,35.742851,51.254833,12,6.87,0.0,0.1626016260161976,44,681.0,36.0,82.705185
940,470128,2024-09-25 14:47:37,2024-09-25 14:34:49,204,58,False,8.929,22.331,74,16.604,37.064,82,89,2827.75,14.5,4.0,6793.746,62.812,873824.312,0.36,,,,,,,,1337,35.743298,51.25489,12,5.91,-0.0335103216382914,0.1626016260161976,44,681.0,36.0,82.705185
941,470628,2024-09-25 14:47:37,2024-09-25 14:34:49,204,58,False,8.929,22.922,87,18.133,37.57,81,89,2827.75,14.5,4.0,6793.758,88.188,874732.875,0.36,,,,,,,,1337,35.743298,51.25489,12,5.91,0.0,0.1626016260161976,44,681.0,36.0,82.705185
942,471128,2024-09-25 14:47:37,2024-09-25 14:34:49,204,58,False,8.857,22.826,97,21.01,39.539,81,90,2838.0,14.5,4.0,6793.77,103.188,875999.875,0.36,,,,,,,,1337,35.743298,51.25489,12,5.91,0.0,0.1626016260161976,44,682.0,36.0,82.68901
943,471628,2024-09-25 14:47:37,2024-09-25 14:34:49,204,58,False,9.0,22.347,99,20.264,36.017,82,90,2855.5,14.5,4.0,6793.781,102.625,877560.375,0.36,,,,,,,,1337,35.743298,51.25489,12,5.91,0.0,0.1626016260161976,44,682.0,36.0,82.68901
944,472128,2024-09-25 14:34:53,2024-09-25 14:34:51,204,58,True,8.929,21.563,88,16.637,33.801,81,91,2882.25,14.5,4.0,6793.793,86.938,879351.938,0.36,,,,,,,,1337,35.743748,51.254917,12,2.79,-0.1089085453244463,0.1626016260161976,44,683.0,36.0,82.68901
945,472628,2024-09-25 14:34:53,2024-09-25 14:34:51,204,58,True,8.929,21.407,87,17.254,33.228,81,91,2892.25,14.5,4.0,6793.805,89.25,880217.062,0.36,,,,,,,,1337,35.743748,51.254917,12,2.79,0.0,0.1626016260161976,44,683.0,36.0,82.68901
946,473128,2024-09-25 14:34:53,2024-09-25 14:34:51,204,58,True,9.0,21.698,78,14.199,26.877,81,92,2893.5,14.5,4.0,6793.82,68.938,881302.688,0.36,,,,,,,,1337,35.743748,51.254917,12,2.79,0.0,0.1626016260161976,44,684.0,36.0,82.68901
947,473628,2024-09-25 14:34:53,2024-09-25 14:34:51,204,58,True,9.0,21.959,73,13.934,30.695,81,92,2901.25,14.5,4.0,6793.832,61.312,882103.688,0.36,,,,,,,,1337,35.743748,51.254917,12,2.79,0.0,0.1626016260161976,44,684.0,36.0,82.68901
948,474128,2024-09-25 14:34:55,2024-09-25 14:34:53,204,61,True,9.0,22.195,76,15.518,25.32,81,92,2895.25,14.5,4.0,6793.844,71.188,882957.188,0.36,,,,,,,,1337,35.744202,51.25494,12,2.35,-0.01535889741755,0.1626016260161976,44,684.0,36.0,82.68901
949,474628,2024-09-25 14:34:55,2024-09-25 14:34:53,204,61,True,9.071,22.171,52,13.197,21.414,81,92,2890.75,14.5,4.0,6793.855,39.062,883653.562,0.36,,,,,,,,1337,35.744202,51.25494,12,2.35,0.0,0.1626016260161976,44,684.0,36.0,82.68901
950,475127,2024-09-25 14:34:55,2024-09-25 14:34:53,204,61,True,8.929,23.013,52,10.82,11.984,82,91,2878.5,14.5,4.0,6793.871,27.375,884170.562,0.36,,,,,,,,1337,35.744202,51.25494,12,2.35,0.0,0.1626016260161976,44,685.0,36.0,82.68901
951,475627,2024-09-25 14:34:55,2024-09-25 14:34:53,204,61,True,8.929,22.398,39,9.18,24.542,81,90,2814.5,14.5,4.0,6793.883,14.938,884602.125,0.36,,,,,,,,1337,35.744202,51.25494,12,2.35,0.0,0.1626016260161976,44,686.0,36.0,82.68901
952,476127,2024-09-25 14:47:51,2024-09-25 14:34:55,204,61,False,9.0,22.982,41,11.514,24.698,81,89,2815.75,14.5,4.0,6793.895,24.688,885067.0,0.36,,,,,,,,1337,35.744656,51.254955,12,1.54,-0.0282743338823082,0.1626016260161976,44,687.0,36.0,82.705185
953,476627,2024-09-25 14:47:51,2024-09-25 14:34:55,204,61,False,9.0,23.742,61,13.537,21.906,82,88,2901.5,14.5,4.0,6793.906,47.75,885451.5,0.36,,,,,,,,1337,35.744656,51.254955,12,1.54,0.0,0.1626016260161976,44,688.0,36.0,82.705185
954,477127,2024-09-25 14:47:51,2024-09-25 14:34:55,204,61,False,9.643,24.035,44,12.279,19.397,80,88,2775.75,14.5,4.0,6793.918,29.938,886046.75,0.36,,,,,,,,1337,35.744656,51.254955,12,1.54,0.0,0.1626016260161976,44,688.0,36.0,82.705185
955,477627,2024-09-25 14:47:51,2024-09-25 14:34:55,204,61,False,9.5,24.769,45,13.195,17.819,81,87,2740.0,14.5,4.0,6793.93,24.938,886481.125,0.36,,,,,,,,1337,35.744656,51.254955,12,1.54,0.0,0.1626016260161976,44,689.0,36.0,82.705185
956,478127,2024-09-25 14:47:39,2024-09-25 14:34:57,204,61,False,9.357,25.351,61,12.639,31.58,81,86,2745.75,14.5,4.0,6793.941,35.375,887118.562,0.36,,,,,,,,1337,35.745098,51.254955,12,0.0,-0.053756140961425,0.1626016260161976,44,690.0,36.0,82.705185
957,478627,2024-09-25 14:47:39,2024-09-25 14:34:57,204,61,False,9.286,25.757,70,17.926,39.206,81,86,2735.0,14.5,4.0,6793.953,61.625,887680.375,0.36,,,,,,,,1337,35.745098,51.254955,12,0.0,0.0,0.1626016260161976,44,690.0,36.0,82.705185
958,479127,2024-09-25 14:47:39,2024-09-25 14:34:57,204,61,False,9.286,26.122,61,10.539,0.0,80,86,2714.75,14.5,4.0,6793.969,-0.562,888554.812,0.36,,,,,,,,1337,35.745098,51.254955,12,0.0,0.0,0.1626016260161976,44,690.0,36.0,82.705185
959,479627,2024-09-25 14:47:39,2024-09-25 14:34:57,204,61,False,9.214,26.451,47,8.889,18.698,81,86,2483.25,14.5,4.0,6793.98,8.875,889027.375,0.36,,,,,,,,1337,35.745098,51.254955,12,0.0,0.0,0.1626016260161976,44,690.0,36.0,82.705185
960,480127,2024-09-25 14:47:41,2024-09-25 14:34:59,204,61,False,9.214,26.865,64,12.979,37.299,81,85,2098.75,14.5,5.0,6793.992,54.438,889596.75,0.36,,,,,,,,1337,35.745529,51.25494,12,358.38,-0.0565486677646164,0.1626016260161976,44,691.0,37.0,81.73132
961,480627,2024-09-25 14:47:42,2024-09-25 14:34:59,204,61,False,9.214,26.374,95,25.689,40.472,80,85,2028.25,14.5,5.0,6794.004,95.188,890236.875,0.36,,,,,,,,1337,35.745529,51.25494,12,358.38,0.0,0.1626016260161976,44,691.0,37.0,81.73132
962,481127,2024-09-25 14:47:42,2024-09-25 14:34:59,204,61,False,9.214,25.933,107,34.875,41.953,81,85,2026.75,14.5,5.0,6794.016,105.438,891373.625,0.36,,,,,,,,1337,35.745529,51.25494,12,358.38,0.0,0.1626016260161976,44,691.0,37.0,81.73132
963,481627,2024-09-25 14:47:42,2024-09-25 14:34:59,204,61,False,9.214,26.281,120,39.055,42.041,82,85,2032.5,14.0,5.0,6794.027,112.125,892679.375,0.36,,,,,,,,1337,35.745529,51.25494,12,358.38,0.0,0.1626016260161976,44,691.0,37.0,81.73132
964,482127,2024-09-25 14:47:44,2024-09-25 14:35:01,204,61,False,9.214,26.32,129,45.576,41.501,81,86,2058.5,13.1,5.0,6794.039,116.938,894658.688,0.36,,,,,,,,1337,35.745953,51.254925,12,358.36,-0.000698131700797,0.1626016260161976,44,692.0,37.0,81.73132
965,482627,2024-09-25 14:47:44,2024-09-25 14:35:01,204,61,False,9.214,26.119,131,41.961,39.264,81,86,2057.75,13.0,5.0,6794.051,120.0,896127.625,0.36,,,,,,,,1337,35.745953,51.254925,12,358.36,0.0,0.1626016260161976,44,692.0,37.0,81.73132
966,483127,2024-09-25 14:47:44,2024-09-25 14:35:01,204,61,False,9.286,25.703,136,43.395,41.946,81,87,2074.0,12.4,5.0,6794.062,125.938,897934.625,0.36,,,,,,,,1337,35.745953,51.254925,12,358.36,0.0,0.1626016260161976,44,693.0,37.0,81.88841
967,483627,2024-09-25 14:47:44,2024-09-25 14:35:01,204,61,False,9.286,24.78,145,43.047,42.679,81,88,2099.5,12.1,5.0,6794.074,133.062,900078.812,0.36,,,,,,,,1337,35.745953,51.254925,12,358.36,0.0,0.1626016260161976,44,694.0,37.0,81.88841
968,484127,2024-09-25 14:47:47,2024-09-25 14:35:03,204,61,False,9.214,24.733,147,43.588,38.287,82,89,2123.25,12.1,5.0,6794.086,135.312,902877.062,0.36,,,,,,,,1337,35.746384,51.254883,12,355.48,-0.1005309649148732,0.1626016260161976,44,695.0,37.0,81.88841
969,484627,2024-09-25 14:47:47,2024-09-25 14:35:03,204,61,False,9.214,24.064,131,27.383,38.943,81,89,2146.0,13.6,5.0,6794.098,117.75,904657.5,0.36,,,,,,,,1337,35.746384,51.254883,12,355.48,0.0,0.1626016260161976,44,695.0,37.0,81.88841
970,485127,2024-09-25 14:47:47,2024-09-25 14:35:03,204,61,False,9.286,24.481,125,33.715,44.241,81,90,2150.75,13.7,5.0,6794.109,119.875,906197.812,0.36,,,,,,,,1337,35.746384,51.254883,12,355.48,0.0,0.1626016260161976,44,696.0,37.0,81.78377
971,485627,2024-09-25 14:47:47,2024-09-25 14:35:03,204,61,False,9.286,24.7,125,26.098,32.425,82,90,2160.25,14.2,5.0,6794.121,117.438,908028.062,0.36,,,,,,,,1337,35.746384,51.254883,12,355.48,0.0,0.1626016260161976,44,696.0,37.0,81.78377
972,486130,2024-09-25 14:47:50,2024-09-25 14:35:05,204,61,False,9.214,24.426,105,21.387,35.721,82,91,2161.25,14.5,5.0,6794.137,100.625,909820.375,0.36,,,,,,,,1337,35.74683,51.254833,12,354.8,-0.0235949083768619,0.1626016260161976,44,697.0,37.0,81.78377
973,486630,2024-09-25 14:47:50,2024-09-25 14:35:05,204,61,False,9.357,23.983,108,21.551,35.721,82,91,2177.75,14.5,5.0,6794.148,101.125,910638.75,0.36,,,,,,,,1337,35.74683,51.254833,12,354.8,0.0,0.1626016260161976,44,697.0,37.0,81.78377
974,487130,2024-09-25 14:47:50,2024-09-25 14:35:05,204,61,False,9.214,24.016,101,17.486,30.551,81,92,2182.25,14.5,5.0,6794.16,90.625,911856.625,0.36,,,,,,,,1337,35.74683,51.254833,12,354.8,0.0,0.1626016260161976,44,698.0,37.0,81.78377
975,487630,2024-09-25 14:47:50,2024-09-25 14:35:05,204,61,False,9.357,23.811,87,15.01,28.003,82,92,2181.25,14.5,5.0,6794.172,79.625,912769.188,0.36,,,,,,,,1337,35.74683,51.254833,12,354.8,0.0,0.1626016260161976,44,698.0,37.0,81.78377
976,488130,2024-09-25 14:35:17,2024-09-25 14:35:07,204,61,True,9.214,24.488,70,12.674,19.925,82,91,2179.0,14.5,5.0,6794.188,50.5,913686.75,0.36,,,,,,,,1337,35.74728,51.254795,12,356.08,0.0446804288510538,0.1626016260161976,44,699.0,37.0,81.78377
977,488630,2024-09-25 14:35:17,2024-09-25 14:35:07,204,61,True,9.286,24.863,65,12.674,29.831,82,91,2176.25,14.5,5.0,6794.199,49.938,914112.188,0.36,,,,,,,,1337,35.74728,51.254795,12,356.08,0.0,0.1626016260161976,44,699.0,37.0,81.78377
978,489130,2024-09-25 14:35:17,2024-09-25 14:35:07,204,61,True,9.286,25.043,79,17.318,36.682,82,91,2173.0,14.5,5.0,6794.211,75.75,914740.938,0.36,,,,,,,,1337,35.74728,51.254795,12,356.08,0.0,0.1626016260161976,44,699.0,37.0,81.78377
979,489630,2024-09-25 14:35:17,2024-09-25 14:35:07,204,61,True,9.286,25.206,103,27.281,41.281,82,91,2174.5,14.5,5.0,6794.223,103.438,915642.75,0.36,,,,,,,,1337,35.74728,51.254795,12,356.08,0.0,0.1626016260161976,44,699.0,37.0,81.78377
980,490130,2024-09-25 14:47:54,2024-09-25 14:35:09,204,-1,False,9.286,25.352,123,37.018,44.928,81,91,2170.25,13.6,5.0,6794.234,116.562,917312.562,0.36,,,,,,,,1337,35.74773,51.254753,12,355.67,-0.0143116998663523,0.1626016260161976,44,699.0,37.0,81.78377
981,490630,2024-09-25 14:47:54,2024-09-25 14:35:09,204,-1,False,9.214,25.483,128,44.359,49.866,81,92,2190.75,13.0,5.0,6794.25,114.5,918882.875,0.36,,,,,,,,1337,35.74773,51.254753,12,355.67,0.0,0.1626016260161976,44,700.0,37.0,81.6425
982,491130,2024-09-25 14:47:54,2024-09-25 14:35:09,204,-1,False,9.286,24.582,133,48.705,41.238,81,92,2208.0,12.6,5.0,6794.262,118.125,920800.5,0.36,,,,,,,,1337,35.74773,51.254753,12,355.67,0.0,0.1626016260161976,44,700.0,37.0,81.6425
983,491630,2024-09-25 14:47:54,2024-09-25 14:35:09,204,-1,False,9.286,24.791,144,43.371,34.848,81,93,2226.0,12.1,5.0,6794.273,131.438,922941.062,0.36,,,,,,,,1337,35.74773,51.254753,12,355.67,0.0,0.1626016260161976,44,701.0,37.0,81.6425
984,492130,2024-09-25 14:47:57,2024-09-25 14:35:11,204,-1,False,9.214,23.802,66,12.402,25.864,82,93,2221.0,14.5,5.0,6794.285,47.188,924836.688,0.36,,,,,,,,1337,35.748184,51.254719,12,356.52,0.0296705972839024,0.1626016260161976,44,701.0,37.0,81.6425
985,492630,2024-09-25 14:47:57,2024-09-25 14:35:11,204,-1,False,9.357,24.245,59,12.199,19.717,83,93,2216.0,14.5,5.0,6794.301,40.5,925159.188,0.36,,,,,,,,1337,35.748184,51.254719,12,356.52,0.0,0.1626016260161976,44,701.0,37.0,81.6425
986,493130,2024-09-25 14:47:57,2024-09-25 14:35:11,204,-1,False,9.286,24.958,48,10.945,9.323,83,92,2197.0,14.5,5.0,6794.312,24.438,925678.625,0.36,,,,,,,,1337,35.748184,51.254719,12,356.52,0.0,0.1626016260161976,44,702.0,37.0,81.6425
987,493630,2024-09-25 14:47:57,2024-09-25 14:35:11,204,-1,False,9.286,25.599,41,9.619,14.331,82,92,2180.5,14.5,5.0,6794.324,13.625,926081.25,0.36,,,,,,,,1337,35.748184,51.254719,12,356.52,0.0,0.1626016260161976,44,702.0,37.0,81.6425
988,494130,2024-09-25 14:47:59,2024-09-25 14:35:13,204,54,False,9.286,26.412,63,17.758,42.7,83,91,2167.0,14.5,5.0,6794.336,64.938,926583.062,0.36,,,,,,,,1337,35.74865,51.254673,12,355.42,-0.038397243543874,0.1626016260161976,44,703.0,37.0,81.6425
989,494630,2024-09-25 14:47:59,2024-09-25 14:35:13,204,54,False,9.286,26.712,93,31.143,47.495,82,91,2159.25,14.5,5.0,6794.352,94.688,927206.375,0.36,,,,,,,,1337,35.74865,51.254673,12,355.42,0.0,0.1626016260161976,44,703.0,37.0,81.6425
990,495130,2024-09-25 14:47:59,2024-09-25 14:35:13,204,54,False,9.286,27.021,109,39.961,45.581,82,90,2155.5,14.4,5.0,6794.363,107.25,928312.188,0.36,,,,,,,,1337,35.74865,51.254673,12,355.42,0.0,0.1626016260161976,44,704.0,37.0,81.6425
991,495630,2024-09-25 14:47:59,2024-09-25 14:35:13,204,54,False,9.214,27.142,122,43.023,42.151,82,91,2160.75,13.9,5.0,6794.375,118.375,929799.062,0.36,,,,,,,,1337,35.74865,51.254673,12,355.42,0.0,0.1626016260161976,44,705.0,37.0,81.6425
992,496130,2024-09-25 14:48:01,2024-09-25 14:35:15,204,54,False,9.214,27.095,128,40.111,32.748,82,91,2175.0,13.4,5.0,6794.387,116.812,931964.0,0.31,,,,,,,,1337,35.749096,51.254616,12,354.08,-0.0467748239534491,0.1626016260161976,44,705.0,37.0,81.6425
993,496630,2024-09-25 14:48:01,2024-09-25 14:35:15,204,54,False,9.286,27.052,110,22.23,35.443,82,92,2189.0,14.5,5.0,6794.398,98.75,933265.0,0.31,,,,,,,,1337,35.749096,51.254616,12,354.08,0.0,0.1626016260161976,44,706.0,37.0,81.6425
994,497130,2024-09-25 14:48:01,2024-09-25 14:35:15,204,54,False,9.286,27.17,78,12.848,16.483,83,92,2189.0,14.5,5.0,6794.414,58.375,934318.5,0.31,,,,,,,,1337,35.749096,51.254616,12,354.08,0.0,0.1626016260161976,44,706.0,37.0,81.6425
995,497630,2024-09-25 14:48:01,2024-09-25 14:35:15,204,54,False,9.286,27.12,69,13.934,26.968,83,92,2184.5,14.5,5.0,6794.426,58.75,934975.312,0.31,,,,,,,,1337,35.749096,51.254616,12,354.08,0.0,0.1626016260161976,44,706.0,37.0,81.6425
996,498130,2024-09-25 14:35:19,2024-09-25 14:35:17,204,54,True,9.214,27.663,62,11.824,29.944,83,91,2171.75,14.5,5.0,6794.438,42.188,935922.375,0.31,,,,,,,,1337,35.749554,51.254539,12,352.23,-0.064577182323789,0.1626016260161976,44,707.0,37.0,81.6425
997,498630,2024-09-25 14:35:19,2024-09-25 14:35:17,204,54,True,9.214,27.838,73,16.572,39.005,83,91,2174.5,14.5,5.0,6794.449,72.375,936446.375,0.31,,,,,,,,1337,35.749554,51.254539,12,352.23,0.0,0.1626016260161976,44,707.0,37.0,81.6425
998,499130,2024-09-25 14:35:19,2024-09-25 14:35:17,204,54,True,9.286,27.721,90,16.473,27.231,82,91,2173.25,14.5,5.0,6794.465,78.25,937564.125,0.31,,,,,,,,1337,35.749554,51.254539,12,352.23,0.0,0.1626016260161976,44,707.0,37.0,81.6425
999,499630,2024-09-25 14:35:19,2024-09-25 14:35:17,204,54,True,9.286,26.792,84,16.164,26.111,82,91,2169.5,14.5,5.0,6794.477,77.125,938541.438,0.31,,,,,,,,1337,35.749554,51.254539,12,352.23,0.0,0.1626016260161976,44,707.0,37.0,81.6425
1000,500130,2024-09-25 14:35:21,2024-09-25 14:35:19,204,54,True,9.286,26.975,60,10.646,10.901,83,91,2163.5,14.5,5.0,6794.488,31.125,939413.688,0.31,,,,,,,,1337,35.750004,51.254467,12,352.6,0.0129154364647582,4.092071611252398,44,707.0,37.0,81.6425
1001,500630,2024-09-25 14:35:21,2024-09-25 14:35:19,204,54,True,9.286,27.415,57,12.307,30.508,83,90,2153.25,14.5,5.0,6794.5,43.25,939775.875,0.31,,,,,,,,1337,35.750004,51.254467,12,352.6,0.0,4.092071611252398,44,708.0,37.0,81.6425
1002,501130,2024-09-25 14:35:21,2024-09-25 14:35:19,204,54,True,9.214,27.654,69,13.625,21.585,82,90,2137.25,14.5,5.0,6794.512,54.25,940374.5,0.31,,,,,,,,1337,35.750004,51.254467,12,352.6,0.0,4.092071611252398,44,708.0,37.0,81.6425
1003,501630,2024-09-25 14:35:21,2024-09-25 14:35:19,204,54,True,9.143,27.712,73,15.584,28.357,82,89,2129.25,14.5,5.0,6794.527,66.875,940954.125,0.31,,,,,,,,1337,35.750004,51.254467,12,352.6,0.0,4.092071611252398,44,709.0,37.0,81.74715
1004,502130,2024-09-25 14:35:23,2024-09-25 14:35:21,204,83,True,9.143,27.137,71,14.672,32.333,82,89,2125.25,14.5,5.0,6794.539,65.25,941765.625,0.31,,,,,,,,1337,35.750446,51.254395,12,352.47,-0.004537856055185,4.092071611252398,44,709.0,37.0,81.74715
